time(us) gx(rad/s) gy(rad/s) gz(rad/s) ax(m/s^2) ay(m/s^2) az(m/s^2) temperature px py pz qx qy qz qw sins_px sins_py sins_pz
1.771420933229999542e+08 -1.190709307362688874e+00 -4.864485496975795020e-01 -1.952838920338468010e-01 8.316763440449820521e+00 3.474000595605534425e+00 1.365242708872003163e+00 2.950781250000000000e+01 -7.093866467475891113e-01 -1.436664342880249023e+00 1.886683940887451172e+00 -2.401911318302154263e-01 -1.984991431236268755e-01 -9.500913619995117188e-01 -1.525403466075657410e-02 1.345177440673184321e+02 4.120395630612446070e+00 -3.385237133492575712e-01
1.771504263229999542e+08 -1.121087382903459551e+00 -4.917951599307020527e-01 -2.889580795619760556e-01 8.193149107615187887e+00 3.109114717851380938e+00 1.512890673084879678e+00 2.956835937500000000e+01 -7.153395414352416992e-01 -1.427711963653564453e+00 1.884980201721192072e+00 -2.404547482728958130e-01 -1.977541744709016003e-01 -9.500780105590818092e-01 -2.065592445433140842e-02 1.349376978641868163e+02 4.161014164636013035e+00 -3.322653045969648500e-01
1.771587603229999542e+08 -1.070651349571281052e+00 -4.904738972128320773e-01 -4.023428218696845637e-01 8.209951055767467309e+00 2.848988617964872017e+00 1.636205731704761135e+00 2.956835937500000000e+01 -7.211470603942869984e-01 -1.418591022491455078e+00 1.883186459541320801e+00 -2.409458607435226440e-01 -1.973920166492464379e-01 -9.499002695083615944e-01 -2.590320445597172130e-02 1.353582729018771431e+02 4.201826430521370170e+00 -3.258882124645590683e-01
1.771670933229999542e+08 -1.063934880490443158e+00 -4.861514209076420179e-01 -4.541937402560495829e-01 8.238754395457091206e+00 2.779137758714001816e+00 1.665225109424898209e+00 2.962500000000000000e+01 -7.267761230468750000e-01 -1.409234881401062012e+00 1.881322741508484109e+00 -2.415784597396850308e-01 -1.968481838703156905e-01 -9.496893882751465954e-01 -3.131716698408126831e-02 1.357793705303813283e+02 4.242824342511588576e+00 -3.193952534210376393e-01
1.771754273229999542e+08 -1.087737587822380281e+00 -4.768458239304343982e-01 -5.468612363412636013e-01 8.343166501831975168e+00 2.789966894646035200e+00 1.800137583016748311e+00 2.954101562500000000e+01 -7.323241829872131348e-01 -1.399898409843444824e+00 1.879412055015563965e+00 -2.423481792211532315e-01 -1.975569278001786389e-01 -9.491555690765379749e-01 -3.663823381066323714e-02 1.362011018322218092e+02 4.284021340802429023e+00 -3.127717934851332315e-01
1.771837603229999542e+08 -1.155330424173052206e+00 -4.696160937286080750e-01 -6.061651356748140040e-01 8.439177634130720307e+00 3.021180118394677372e+00 2.064387076464754500e+00 2.952929687500000000e+01 -7.377399802207945667e-01 -1.390277385711669922e+00 1.877431511878967285e+00 -2.432868480682373324e-01 -1.979339122772216797e-01 -9.486191868782040126e-01 -4.189653322100636568e-02 1.366233718361647220e+02 4.325431199210116873e+00 -3.059966124604366899e-01
1.771920933229999542e+08 -1.196555450461540770e+00 -4.685696931387455799e-01 -6.192504812205333886e-01 8.469181112974077053e+00 3.206636618284065321e+00 2.153235236778766826e+00 2.952929687500000000e+01 -7.430391907691955566e-01 -1.380533337593078613e+00 1.875390529632568359e+00 -2.441965341567992887e-01 -1.984989345073701617e-01 -9.480088949203491211e-01 -4.738485813140869141e-02 1.370462309723389751e+02 4.367070161848659815e+00 -2.990688284143716014e-01
1.772004263229999542e+08 -1.280602935800402076e+00 -4.747699767148416128e-01 -6.062194471563120413e-01 8.533988627275729044e+00 3.476389623984327049e+00 2.208646933652660849e+00 2.954882812500000000e+01 -7.481777071952817604e-01 -1.370587229728698730e+00 1.873303413391112837e+00 -2.450444996356964111e-01 -1.984922885894776778e-01 -9.474933743476867676e-01 -5.301408842206000588e-02 1.374696849492831348e+02 4.408959886794933780e+00 -2.919857545157061862e-01
1.772087603229999542e+08 -1.360363175416449133e+00 -4.915497821791148247e-01 -5.548366476558953542e-01 8.519586957430918872e+00 3.679914324306690521e+00 2.305158087116458532e+00 2.954296875000000000e+01 -7.532608509063718483e-01 -1.360752582550048828e+00 1.871177077293395996e+00 -2.457829266786575595e-01 -1.996212899684907116e-01 -9.467132091522214576e-01 -5.895860865712165833e-02 1.378937810108093629e+02 4.451117311651432651e+00 -2.847383637562204139e-01
1.772170933229999542e+08 -1.401940072058734499e+00 -5.020008216439836302e-01 -5.230912382097810953e-01 8.586794750040040114e+00 3.831647624688923948e+00 2.331197347879086834e+00 2.962500000000000000e+01 -7.582023143768310547e-01 -1.350778222084045410e+00 1.869003295898436834e+00 -2.463714033365249634e-01 -2.003610134124756692e-01 -9.459960460662839576e-01 -6.517723202705381913e-02 1.383184247402870710e+02 4.493540996139263832e+00 -2.773290723959522253e-01
1.772254273229999542e+08 -1.483326064436560454e+00 -5.229834943343087961e-01 -4.408301241371429535e-01 8.634800316189410907e+00 3.921964345958706577e+00 2.404553467177183990e+00 2.953515625000000000e+01 -7.630335092544555664e-01 -1.340632915496825950e+00 1.866743326187133123e+00 -2.468761801719664695e-01 -2.006175369024278399e-01 -9.453523755073548474e-01 -7.151052355766296387e-02 1.387437208668154085e+02 4.536245326352657870e+00 -2.697493250780350071e-01
1.772337603229999542e+08 -1.559572212242297029e+00 -5.442187564179308268e-01 -3.618304784018678277e-01 8.714009500335874847e+00 3.895463052453296715e+00 2.528076380367625386e+00 2.957226562500000000e+01 -7.677274942398070179e-01 -1.330667138099670410e+00 1.864497780799865279e+00 -2.471989542245864313e-01 -2.009000033140183605e-01 -9.445670843124387428e-01 -7.952921837568281693e-02 1.391695737671514905e+02 4.579214092631803901e+00 -2.619906618135193210e-01
1.772420933229999542e+08 -1.595248607885850767e+00 -5.561169545067371489e-01 -3.247640908432768980e-01 8.762015066485245640e+00 3.966511285643428142e+00 2.582631336949276601e+00 2.957226562500000000e+01 -7.723712325096129261e-01 -1.320611834526062012e+00 1.862221598625183105e+00 -2.474914044141768854e-01 -2.010150402784348922e-01 -9.437942504882812500e-01 -8.713998645544049348e-02 1.395960367588058091e+02 4.622460755803020405e+00 -2.540507693804820999e-01
1.772504263229999542e+08 -1.666389359541422310e+00 -5.700395206218609179e-01 -2.578900449211938839e-01 8.868827451167600628e+00 4.132692390887452660e+00 2.591655652524038178e+00 2.958007812500000000e+01 -7.769601345062255859e-01 -1.310526967048645020e+00 1.859970211982727273e+00 -2.477189600467681607e-01 -2.008435130119325673e-01 -9.430403709411618873e-01 -9.472031146287919479e-02 1.400231193004517252e+02 4.666000158258099439e+00 -2.459306019390392617e-01
1.772587603229999542e+08 -1.715719279114011453e+00 -5.821236645249818764e-01 -1.933413314681840800e-01 8.940835800391656818e+00 4.262748210519723635e+00 2.615286315013066520e+00 2.951562500000000000e+01 -7.813494205474851295e-01 -1.300244569778442383e+00 1.857804536819458008e+00 -2.465623319149017334e-01 -1.993971914052964922e-01 -9.429045915603635475e-01 -1.018753275275230408e-01 1.404508766224207079e+02 4.709845390968081524e+00 -2.376269824335866532e-01
1.772670933229999542e+08 -1.730824811257695606e+00 -5.898547536129125080e-01 -1.626182260214140418e-01 8.955237470236470543e+00 4.335003745837334499e+00 2.612703937317186309e+00 2.951562500000000000e+01 -7.857798933982849121e-01 -1.290036678314208762e+00 1.855527639389038086e+00 -2.467296570539474487e-01 -1.983991712331774071e-01 -9.422375559806823730e-01 -1.093195825815200389e-01 1.408792049221238472e+02 4.753988871426249041e+00 -2.291430365793825918e-01
1.772754263229999542e+08 -1.743878411399655937e+00 -6.009075568072357321e-01 -1.005108788743554332e-01 8.964838583466343991e+00 4.490355067658792443e+00 2.520807792484140997e+00 2.960156250000000000e+01 -7.900894880294799805e-01 -1.279938220977783203e+00 1.853224754333496094e+00 -2.465688139200210294e-01 -1.981255710124970038e-01 -9.413969516754147060e-01 -1.171405389904976030e-01 1.413081560636036045e+02 4.798449550863125523e+00 -2.204872392157861960e-01
1.772837603229999542e+08 -1.736102921172228752e+00 -6.158986163472912612e-01 -4.393435792357272551e-02 8.999642618924639237e+00 4.585490098014466831e+00 2.615505953280888640e+00 2.952734375000000000e+01 -7.943380475044249378e-01 -1.269602775573730469e+00 1.850974321365356445e+00 -2.463098317384720126e-01 -1.966421902179719960e-01 -9.409236311912535511e-01 -1.237981542944907865e-01 1.417377850024845714e+02 4.843237376098767477e+00 -2.116454425338390177e-01
1.772920933229999542e+08 -1.731369889498383552e+00 -6.229357496019561902e-01 -2.008124423849348694e-02 9.070450828994960801e+00 4.616795024153625526e+00 2.499300519233607965e+00 2.960156250000000000e+01 -7.984477281570433460e-01 -1.259334444999694824e+00 1.848728537559508833e+00 -2.458955496549606323e-01 -1.949974149465560913e-01 -9.403596520423888050e-01 -1.312824636697769443e-01 1.421679946529699805e+02 4.888341480126729088e+00 -2.026352036169100923e-01
1.773004273229999542e+08 -1.707225376955028739e+00 -6.308320467220531746e-01 1.918019663149332643e-02 9.012844149615718337e+00 4.661358582762101577e+00 2.433073481431267560e+00 2.952343750000000000e+01 -8.024693131446838379e-01 -1.248993039131164329e+00 1.846495747566223145e+00 -2.452367246150970459e-01 -1.933519989252092119e-01 -9.399027228355407715e-01 -1.380460709333419800e-01 1.425988799600247035e+02 4.933776320947319327e+00 -1.934571824598997347e-01
1.773087603229999542e+08 -1.661796922260480258e+00 -6.365411249917277692e-01 4.297100969408171323e-02 8.920433434778173520e+00 4.608378550004943008e+00 2.467297207443518214e+00 2.953710937500000000e+01 -8.063684105873109020e-01 -1.238615274429321289e+00 1.844288825988769309e+00 -2.445349693298339566e-01 -1.914290636777879473e-01 -9.394538998603820801e-01 -1.448583304882049561e-01 1.430303297439651544e+02 4.979523851850896854e+00 -1.841077581090533599e-01
1.773170933229999542e+08 -1.638495406471623506e+00 -6.373285183281029997e-01 4.654039709320351159e-02 8.879628703551208702e+00 4.601156536088111260e+00 2.422019477589576475e+00 2.953710937500000000e+01 -8.101237416267395020e-01 -1.228235721588134766e+00 1.842114329338073286e+00 -2.435937970876694281e-01 -1.894585490226747271e-01 -9.390085935592648037e-01 -1.517578065395355225e-01 1.434623947027399140e+02 5.025590631208144643e+00 -1.745917234341755608e-01
1.773254263229999542e+08 -1.581873609386193147e+00 -6.353406332096434017e-01 4.339668102028963054e-02 8.778817014637528615e+00 4.471103306417981926e+00 2.423476551550517666e+00 2.954101562500000000e+01 -8.137583136558531605e-01 -1.217819213867187500e+00 1.839959383010864036e+00 -2.426969558000564020e-01 -1.874527484178545311e-01 -9.385210275650024414e-01 -1.585494726896286011e-01 1.438950657526890495e+02 5.071963363635703992e+00 -1.649073546512420108e-01
